Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-29 15:24:56.860,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY
2025-07-29 15:24:57.868,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:24:58.954,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:24:59.864,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:00.891,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:01.914,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:02.933,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:03.870,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:04.875,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:05.882,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:06.938,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:07.967,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:08.866,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:09.888,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:10.913,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:11.922,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:12.925,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:13.875,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:25:14.864,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
