Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-31 09:35:44.999,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:46.082,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:47.065,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:48.062,1.0,GO,-0.5,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:49.048,1.0,GO,-0.5,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:50.052,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:51.056,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:52.025,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:53.109,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:54.084,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:55.077,1.0,GO,-0.5,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:56.086,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:57.077,1.0,GO,-0.5,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:58.055,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:35:59.094,1.0,GO,-0.5,GO,-2.0,GO,-1.5,GO,11.0,GO,10.5,GO
2025-07-31 09:36:00.066,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:01.010,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:02.063,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:03.103,1.0,GO,-0.5,GO,-2.0,GO,-1.5,GO,11.0,GO,10.5,GO
2025-07-31 09:36:04.030,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:05.073,1.0,GO,-0.5,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:06.057,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:07.012,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:08.049,1.0,GO,-0.5,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:09.025,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:10.033,1.0,GO,-0.5,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
2025-07-31 09:36:11.022,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.5,GO
2025-07-31 09:36:12.011,1.0,GO,-0.5,GO,-2.0,GO,-1.25,GO,11.0,GO,10.5,GO
