Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-29 15:37:45.842,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY
2025-07-29 15:37:46.930,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:47.918,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:48.859,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:49.894,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:50.849,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:51.883,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:52.885,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:53.893,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:54.921,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:55.847,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:56.857,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:57.868,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:58.870,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:37:59.851,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:00.869,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:01.894,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:02.920,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:03.944,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:04.855,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:05.890,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:06.883,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:07.892,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:08.849,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:09.936,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:10.945,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:11.923,-402.0,GO,17.5,GO,15.25,GO,-349.5,GO,-2.75,GO,-270.25,GO
2025-07-29 15:38:12.914,-401.75,GO,17.75,GO,15.25,GO,-349.25,GO,-2.5,GO,-270.0,GO
2025-07-29 15:38:13.874,-401.75,GO,17.75,GO,15.25,GO,-349.0,GO,-2.25,GO,-269.75,GO
2025-07-29 15:38:14.850,-400.5,GO,20.25,GO,17.75,GO,-347.25,GO,-40.0,GO,-306.25,GO
2025-07-29 15:38:15.953,-412.25,GO,1.5,GO,-8.5,GO,-379.5,GO,53.25,GO,-224.75,GO
2025-07-29 15:38:16.865,-400.75,GO,20.0,GO,17.5,GO,-347.75,GO,-39.5,GO,-305.75,GO
2025-07-29 15:38:17.870,-404.0,GO,14.0,GO,9.75,GO,-355.75,GO,12.25,GO,-257.5,GO
2025-07-29 15:38:18.847,-412.0,GO,3.0,GO,-7.5,GO,-377.75,GO,39.5,GO,-238.0,GO
2025-07-29 15:38:19.950,-392.5,GO,32.0,GO,33.5,GO,-325.25,GO,-57.25,GO,-315.5,GO
2025-07-29 15:38:20.843,-399.0,GO,22.5,GO,21.25,GO,-341.25,GO,-17.5,GO,-282.25,GO
2025-07-29 15:38:21.929,-412.75,GO,1.0,GO,-9.5,GO,-380.75,GO,52.25,GO,-226.25,GO
2025-07-29 15:38:22.920,-410.25,GO,6.25,GO,-1.75,GO,-370.75,GO,11.25,GO,-264.75,GO
2025-07-29 15:38:23.895,-403.75,GO,15.5,GO,11.0,GO,-355.5,GO,-26.5,GO,-296.0,GO
2025-07-29 15:38:24.901,-396.5,GO,26.0,GO,25.25,GO,-337.75,GO,-53.25,GO,-315.5,GO
2025-07-29 15:38:25.878,-395.0,GO,28.25,GO,28.25,GO,-333.75,GO,-57.5,GO,-318.25,GO
2025-07-29 15:38:26.954,-392.5,GO,32.0,GO,33.5,GO,-325.25,GO,-61.25,GO,-319.5,GO
2025-07-29 15:38:27.927,-393.5,GO,30.25,GO,31.25,GO,-329.25,GO,-61.0,GO,-320.5,GO
2025-07-29 15:38:28.930,-397.25,GO,24.75,GO,23.75,GO,-339.5,GO,-51.25,GO,-314.25,GO
2025-07-29 15:38:29.913,-406.25,GO,11.5,GO,6.25,GO,-361.25,GO,-15.75,GO,-287.75,GO
2025-07-29 15:38:30.926,-411.25,GO,4.0,GO,-5.5,GO,-376.0,GO,30.75,GO,-246.5,GO
2025-07-29 15:38:31.941,-412.5,GO,1.0,GO,-8.75,GO,-380.0,GO,54.5,GO,-223.5,GO
2025-07-29 15:38:32.854,-396.75,GO,26.0,GO,25.5,GO,-335.5,GO,-29.25,GO,-291.75,GO
2025-07-29 15:38:33.878,-396.0,GO,26.75,GO,26.5,GO,-336.25,GO,-55.25,GO,-317.0,GO
2025-07-29 15:38:34.889,-411.25,GO,4.25,GO,-5.25,GO,-375.5,GO,30.0,GO,-247.0,GO
2025-07-29 15:38:35.913,-407.25,GO,8.75,GO,2.25,GO,-365.5,GO,30.75,GO,-242.25,GO
2025-07-29 15:38:36.938,-394.5,GO,29.0,GO,29.75,GO,-331.5,GO,-60.0,GO,-320.0,GO
2025-07-29 15:38:37.865,-413.0,GO,0.5,GO,-9.75,GO,-381.25,GO,52.5,GO,-226.25,GO
2025-07-29 15:38:38.924,-394.0,GO,30.0,GO,31.0,GO,-327.75,GO,-49.25,GO,-309.0,GO
2025-07-29 15:38:39.945,-411.0,GO,4.5,GO,-4.5,GO,-375.0,GO,25.75,GO,-251.25,GO
2025-07-29 15:38:40.851,-393.5,GO,30.5,GO,32.25,GO,-327.0,GO,-53.75,GO,-313.0,GO
2025-07-29 15:38:41.892,-412.75,GO,2.0,GO,-8.25,GO,-379.5,GO,42.5,GO,-236.0,GO
2025-07-29 15:38:42.924,-393.25,GO,30.75,GO,32.0,GO,-328.0,GO,-62.75,GO,-321.75,GO
