Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-29 17:00:12.194,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY
2025-07-29 17:00:13.264,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:14.205,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:15.259,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:16.232,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:17.210,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:18.263,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:19.239,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:20.292,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:21.266,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:22.243,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:23.200,-402.5,GO,15.75,GO,12.75,GO,-348.25,GO,0.5,GO,-267.75,GO
2025-07-29 17:00:24.271,-401.0,GO,19.5,GO,17.5,GO,-346.75,GO,7.5,GO,-259.25,GO
2025-07-29 17:00:25.228,-394.5,GO,28.75,GO,28.75,GO,-333.25,GO,-42.25,GO,-302.5,GO
2025-07-29 17:00:26.284,-398.0,GO,23.75,GO,22.25,GO,-341.75,GO,-31.25,GO,-295.0,GO
2025-07-29 17:00:27.274,-409.0,GO,7.5,GO,-1.5,GO,-370.5,GO,40.75,GO,-234.0,GO
2025-07-29 17:00:28.264,-407.0,GO,9.0,GO,2.0,GO,-366.0,GO,50.25,GO,-222.5,GO
2025-07-29 17:00:29.228,-391.25,GO,33.75,GO,35.25,GO,-324.0,GO,-50.75,GO,-307.75,GO
2025-07-29 17:00:30.234,-409.5,GO,6.5,GO,-2.75,GO,-372.25,GO,44.75,GO,-230.5,GO
2025-07-29 17:00:31.227,-396.5,GO,26.0,GO,25.5,GO,-335.75,GO,-8.5,GO,-270.5,GO
2025-07-29 17:00:32.230,-406.25,GO,11.5,GO,5.75,GO,-361.75,GO,9.0,GO,-263.0,GO
2025-07-29 17:00:33.259,-399.5,GO,21.5,GO,19.5,GO,-343.5,GO,7.25,GO,-257.75,GO
2025-07-29 17:00:34.243,-408.5,GO,8.25,GO,0.0,GO,-368.5,GO,33.0,GO,-241.25,GO
2025-07-29 17:00:35.252,-390.5,GO,35.0,GO,37.5,GO,-320.25,GO,-48.0,GO,-304.25,GO
2025-07-29 17:00:36.274,-409.0,GO,5.25,GO,-2.75,GO,-372.25,GO,61.0,GO,-213.75,GO
2025-07-29 17:00:37.284,-407.25,GO,10.25,GO,3.25,GO,-364.5,GO,18.25,GO,-254.75,GO
2025-07-29 17:00:38.253,-394.5,GO,29.0,GO,29.5,GO,-332.5,GO,-44.0,GO,-304.25,GO
2025-07-29 17:00:39.255,-392.25,GO,32.5,GO,34.5,GO,-323.75,GO,-34.25,GO,-292.25,GO
2025-07-29 17:00:40.283,-404.25,GO,13.75,GO,9.0,GO,-357.25,GO,33.0,GO,-237.0,GO
2025-07-29 17:00:41.296,-409.0,GO,5.0,GO,-3.25,GO,-373.0,GO,61.5,GO,-213.25,GO
2025-07-29 17:00:42.305,-410.75,GO,3.75,GO,-6.0,GO,-376.25,GO,64.25,GO,-212.25,GO
2025-07-29 17:00:43.213,-409.25,GO,4.75,GO,-3.75,GO,-373.25,GO,62.25,GO,-212.75,GO
2025-07-29 17:00:44.228,-409.25,GO,4.75,GO,-3.5,GO,-373.25,GO,62.0,GO,-213.0,GO
2025-07-29 17:00:45.229,-407.5,GO,7.75,GO,0.5,GO,-368.25,GO,53.0,GO,-220.25,GO
2025-07-29 17:00:46.247,-403.0,GO,15.75,GO,11.5,GO,-354.0,GO,27.75,GO,-241.0,GO
2025-07-29 17:00:47.248,-393.5,GO,30.75,GO,32.0,GO,-327.0,GO,-26.5,GO,-285.75,GO
2025-07-29 17:00:48.258,-391.75,GO,32.75,GO,34.5,GO,-325.25,GO,-51.25,GO,-309.0,GO
2025-07-29 17:00:49.271,-404.0,GO,14.75,GO,10.25,GO,-356.0,GO,-4.75,GO,-274.5,GO
2025-07-29 17:00:50.291,-410.5,GO,3.75,GO,-5.75,GO,-376.5,GO,61.0,GO,-215.25,GO
2025-07-29 17:00:51.198,-395.25,GO,28.25,GO,28.5,GO,-331.75,GO,-16.0,GO,-276.75,GO
2025-07-29 17:00:52.220,-397.75,GO,24.25,GO,23.0,GO,-341.25,GO,-33.25,GO,-296.75,GO
2025-07-29 17:00:53.216,-411.0,GO,3.25,GO,-6.25,GO,-377.0,GO,63.25,GO,-213.5,GO
