Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-30 08:42:39.313,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY
2025-07-30 08:42:39.662,-402.25,GO,20.5,GO,21.75,GO,-347.25,GO,9.0,GO,-259.0,GO
2025-07-30 08:42:39.851,-402.25,GO,20.5,GO,21.75,GO,-347.25,GO,9.0,GO,-259.0,GO
2025-07-30 08:42:40.169,-402.25,GO,20.5,GO,21.75,GO,-347.25,GO,9.0,GO,-259.0,GO
2025-07-30 08:42:40.422,-402.25,GO,20.5,GO,21.75,GO,-347.25,GO,9.0,GO,-259.0,GO
2025-07-30 08:42:40.599,-402.25,GO,20.5,GO,22.0,GO,-347.25,GO,9.25,GO,-259.0,GO
2025-07-30 08:42:40.834,-402.25,GO,20.5,GO,22.0,GO,-347.25,GO,9.25,GO,-259.0,GO
2025-07-30 08:42:41.137,-402.25,GO,20.5,GO,22.0,GO,-347.25,GO,9.0,GO,-259.0,GO
2025-07-30 08:42:41.407,-402.25,GO,20.5,GO,22.0,GO,-347.25,GO,9.0,GO,-259.0,GO
2025-07-30 08:42:41.564,-402.25,GO,20.5,GO,22.0,GO,-347.25,GO,9.0,GO,-259.0,GO
