Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-29 17:06:38.133,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY
2025-07-29 17:06:40.180,-411.0,GO,3.5,GO,-6.5,GO,-376.75,GO,64.25,GO,-212.5,GO
2025-07-29 17:06:42.158,-410.25,GO,4.0,GO,-6.0,GO,-376.75,GO,58.75,GO,-217.25,GO
2025-07-29 17:06:44.232,-411.25,GO,3.0,GO,-6.5,GO,-377.25,GO,63.0,GO,-214.0,GO
2025-07-29 17:06:46.180,-402.25,GO,16.25,GO,12.75,GO,-352.5,GO,25.0,GO,-243.0,GO
2025-07-29 17:06:48.174,-397.0,GO,25.25,GO,24.5,GO,-338.75,GO,-36.5,GO,-299.25,GO
2025-07-29 17:06:50.199,-411.0,GO,3.0,GO,-6.75,GO,-377.75,GO,63.0,GO,-214.0,GO
2025-07-29 17:06:52.222,-408.0,GO,9.0,GO,1.0,GO,-368.5,GO,24.75,GO,-249.0,GO
