Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-30 15:28:12.525,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:13.626,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:14.544,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:15.614,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:16.605,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:17.582,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:18.555,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:19.530,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:20.615,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:22.072,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:22.562,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:23.543,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:24.559,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
2025-07-30 15:28:25.577,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO,0.0,GO
