Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-30 08:41:11.586,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY
2025-07-30 08:41:11.909,-398.75,GO,23.0,GO,21.25,GO,-342.5,GO,4.5,GO,-260.0,GO
2025-07-30 08:41:12.114,-398.75,GO,23.0,GO,21.25,GO,-342.5,GO,4.25,GO,-260.0,GO
2025-07-30 08:41:12.350,-398.5,GO,23.25,GO,21.0,GO,-341.75,GO,5.75,GO,-258.5,GO
2025-07-30 08:41:12.462,-400.75,GO,19.25,GO,16.0,GO,-348.0,GO,17.5,GO,-248.75,GO
2025-07-30 08:41:12.735,-408.0,GO,9.5,GO,2.0,GO,-366.0,GO,26.0,GO,-247.5,GO
2025-07-30 08:41:12.893,-391.25,GO,33.75,GO,35.5,GO,-323.75,GO,-51.25,GO,-308.25,GO
2025-07-30 08:41:13.063,-404.0,GO,13.75,GO,8.75,GO,-357.5,GO,34.25,GO,-235.5,GO
2025-07-30 08:41:13.253,-409.0,GO,7.25,GO,-1.5,GO,-370.25,GO,38.0,GO,-236.75,GO
2025-07-30 08:41:13.394,-394.25,GO,29.0,GO,29.5,GO,-332.25,GO,-43.75,GO,-303.75,GO
2025-07-30 08:41:13.571,-399.0,GO,22.25,GO,20.5,GO,-342.5,GO,5.5,GO,-259.0,GO
2025-07-30 08:41:13.712,-410.25,GO,4.25,GO,-4.75,GO,-374.75,GO,64.0,GO,-212.0,GO
2025-07-30 08:41:13.886,-402.0,GO,17.5,GO,14.0,GO,-351.5,GO,-12.0,GO,-279.75,GO
2025-07-30 08:41:13.996,-390.5,GO,34.75,GO,36.75,GO,-321.5,GO,-52.0,GO,-308.25,GO
2025-07-30 08:41:14.106,-397.5,GO,24.0,GO,23.0,GO,-339.0,GO,-1.0,GO,-264.5,GO
2025-07-30 08:41:14.281,-410.25,GO,4.25,GO,-5.0,GO,-375.0,GO,61.75,GO,-214.0,GO
2025-07-30 08:41:14.469,-398.0,GO,23.25,GO,21.75,GO,-342.5,GO,-29.5,GO,-293.25,GO
2025-07-30 08:41:14.646,-395.0,GO,28.5,GO,29.0,GO,-331.0,GO,-17.25,GO,-278.0,GO
2025-07-30 08:41:14.788,-408.5,GO,6.25,GO,-2.0,GO,-371.0,GO,60.25,GO,-214.0,GO
2025-07-30 08:41:14.976,-405.5,GO,12.5,GO,7.25,GO,-359.5,GO,6.5,GO,-264.5,GO
2025-07-30 08:41:15.134,-390.5,GO,35.0,GO,37.25,GO,-320.5,GO,-51.25,GO,-307.5,GO
2025-07-30 08:41:15.292,-402.5,GO,16.5,GO,12.5,GO,-352.25,GO,25.25,GO,-243.0,GO
2025-07-30 08:41:15.418,-410.5,GO,4.25,GO,-5.5,GO,-375.25,GO,63.5,GO,-212.75,GO
2025-07-30 08:41:15.560,-404.75,GO,13.25,GO,8.5,GO,-358.0,GO,3.25,GO,-267.5,GO
