Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-30 14:19:18.229,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:19.231,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:20.245,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:21.261,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:22.318,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:23.290,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:24.264,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:25.285,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:26.336,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:27.329,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:28.305,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:29.265,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:30.306,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:31.264,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:32.237,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:33.309,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:34.329,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:35.334,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:36.282,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:37.262,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:38.282,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:39.318,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:40.329,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:41.335,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:42.337,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:43.235,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:44.244,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:45.270,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:46.280,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:47.291,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:48.297,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:19:49.319,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:50.260,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:51.270,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:52.272,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:53.297,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:19:54.339,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:55.252,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:19:56.278,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:19:57.319,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:19:58.233,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:19:59.258,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.5,GO,-448.25,GO
2025-07-30 14:20:00.284,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:01.297,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:02.304,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:03.328,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:04.234,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:05.270,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:06.292,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:07.299,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:08.309,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:09.304,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:10.325,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:11.285,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:12.291,57.0,GO,85.0,GO,112.75,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:13.302,57.25,GO,85.0,GO,112.75,GO,141.0,GO,-505.25,GO,-448.25,GO
2025-07-30 14:20:14.311,62.5,GO,93.75,GO,124.25,GO,154.75,GO,-559.5,GO,-497.25,GO
2025-07-30 14:20:15.319,61.5,GO,92.75,GO,123.5,GO,155.5,GO,-533.25,GO,-471.75,GO
2025-07-30 14:20:16.329,48.75,GO,71.75,GO,94.5,GO,118.25,GO,-459.5,GO,-411.0,GO
2025-07-30 14:20:17.335,45.5,GO,68.5,GO,88.75,GO,111.0,GO,-456.75,GO,-411.0,GO
2025-07-30 14:20:18.231,45.5,GO,68.25,GO,88.75,GO,110.75,GO,-457.5,GO,-412.0,GO
