Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-31 09:26:52.373,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:26:53.470,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:26:54.414,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:26:55.444,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:26:56.440,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:26:57.441,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:26:58.399,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:26:59.468,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:00.472,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:01.468,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:02.463,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:03.431,1.25,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:04.402,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:05.393,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:06.424,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:07.441,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:08.439,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:09.439,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:10.425,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:11.420,1.0,GO,-0.5,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
2025-07-31 09:27:12.474,1.0,GO,-0.25,GO,-2.0,GO,-1.25,GO,10.75,GO,10.25,GO
