Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-30 14:14:56.338,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:14:57.406,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:14:58.425,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-449.0,GO
2025-07-30 14:14:59.421,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:00.383,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:01.392,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-449.0,GO
2025-07-30 14:15:02.413,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:03.421,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:04.426,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:05.398,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:06.434,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:07.375,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:08.351,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:09.384,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
2025-07-30 14:15:10.400,57.0,GO,84.75,GO,112.5,GO,141.0,GO,-506.0,GO,-448.75,GO
