Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-30 14:00:06.643,-2.25,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:07.680,-2.5,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:08.737,-2.5,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:09.672,-2.25,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:10.722,-2.5,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:11.702,-2.25,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:12.674,-2.5,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:13.728,-2.5,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:14.751,-2.25,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:15.659,-2.5,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:16.682,-2.25,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:17.687,-2.5,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
2025-07-30 14:00:18.715,-2.25,GO,-0.5,GO,-2.0,GO,-1.5,GO,5.75,GO,3.25,GO
