Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-30 13:57:21.110,-1.75,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:22.130,-1.5,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:23.140,-1.75,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:24.147,-1.5,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:25.122,-1.75,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:26.127,-1.5,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:27.214,-1.5,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:28.109,-1.5,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:29.198,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:30.158,-1.5,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:31.161,-1.5,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:32.137,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:33.146,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:34.122,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:35.210,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:36.198,-1.5,GO,0.5,GO,1.75,GO,-1.25,GO,4.75,GO,3.25,GO
2025-07-30 13:57:37.187,-1.75,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:38.217,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:39.118,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:40.185,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:41.174,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:42.179,-1.5,GO,0.5,GO,2.0,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:43.182,-1.5,GO,0.5,GO,2.0,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:44.156,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:45.127,-1.5,GO,0.5,GO,2.0,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:46.148,-1.5,GO,0.5,GO,1.75,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:47.121,-1.5,GO,0.5,GO,2.0,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:48.199,-1.5,GO,0.5,GO,2.0,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:49.135,-1.5,GO,0.5,GO,2.0,GO,-1.0,GO,4.75,GO,3.25,GO
2025-07-30 13:57:50.153,-1.5,GO,0.5,GO,2.0,GO,-1.0,GO,4.75,GO,3.25,GO
