Timestamp,OUT01 [μm],Judge1,OUT02 [μm],Judge2,OUT03 [μm],Judge3,OUT04 [μm],Judge4,OUT05 [μm],Judge5,OUT06 [μm],Judge6
2025-07-29 15:27:07.693,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY,-9999.98,STANDBY
2025-07-29 15:27:08.698,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:09.717,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:10.751,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:11.706,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:12.724,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:13.742,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:14.763,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:15.786,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:16.803,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:17.749,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:18.751,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:19.775,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:20.794,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:21.727,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:22.756,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:23.776,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:24.803,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:25.730,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:26.769,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
2025-07-29 15:27:27.783,-402.0,GO,17.5,GO,15.0,GO,-349.5,GO,-2.5,GO,-270.25,GO
